"input_number","input","target_number","target","name","description","namespace"
97,"YAR009C","97.1","YAR009C","YAR009C","Retrotransposon TYA Gag and TYB Pol genes; Gag processing produces capsid proteins, Pol is cleaved to produce protease, reverse transcriptase and integrase activities; in YARCTy1-1 TYB is mutant and probably non-functional; protein product forms cytoplasmic foci upon DNA replication stress [Source:SGD;Acc:S000000067]","ENSG,ENST,SGD_GENE"
98,"YAR014C","98.1","YAR014C","BUD14","Protein involved in bud-site selection; Bud14p-Glc7p complex is a cortical regulator of dynein; forms a complex with Kel1p and Kel2p that regulates Bnr1p (formin) to affect actin cable assembly, cytokinesis, and polarized growth; diploid mutants display a random budding pattern instead of the wild-type bipolar pattern; relative distribution to the nucleus increases upon DNA replication stress [Source:SGD;Acc:S000000069]","ENSG,ENSP"
99,"YAR015W","99.1","YAR015W","ADE1","N-succinyl-5-aminoimidazole-4-carboxamide ribotide synthetase; required for 'de novo' purine nucleotide biosynthesis; red pigment accumulates in mutant cells deprived of adenine; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000000070]","ENSG,ENSP"
100,"YAR018C","100.1","YAR018C","KIN3","Nonessential serine/threonine protein kinase; possible role in DNA damage response; influences tolerance to high levels of ethanol [Source:SGD;Acc:S000000071]","ENSG,ENSP"
101,"YAR019C","101.1","YAR019C","CDC15","Protein kinase of the Mitotic Exit Network; localized to the spindle pole bodies at late anaphase; promotes mitotic exit by directly switching on the kinase activity of Dbf2p; required for spindle disassembly after meiosis II; relocalizes to the cytoplasm upon DNA replication stress [Source:SGD;Acc:S000000072]","ENSG,ENSP"
102,"YAR020C","102.1","YAR020C","PAU7","Member of the seripauperin multigene family; active during alcoholic fermentation, regulated by anaerobiosis, inhibited by oxygen, repressed by heme [Source:SGD;Acc:S000000073]","ENSG,ENSP"
103,"YAR023C","103.1","YAR023C","YAR023C","Putative integral membrane protein; member of DUP240 gene family [Source:SGD;Acc:S000000074]","ENSG,ENSP"
104,"YAR027W","104.1","YAR027W","UIP3","Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family [Source:SGD;Acc:S000000075]","ENSG,ENSP"
105,"YAR028W","105.1","YAR028W","YAR028W","Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS [Source:SGD;Acc:S000000076]","ENSG,ENSP"
106,"YAR029W","106.1","YAR029W","YAR029W","Member of DUP240 gene family but contains no transmembrane domains; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern [Source:SGD;Acc:S000000077]","ENSG,ENSP"
107,"YAR030C","107.1","YAR030C","YAR030C","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YAR029W and the verified gene PRM9 [Source:SGD;Acc:S000001821]","ENSG,ENSP"
108,"YAR031W","108.1","YAR031W","PRM9","Pheromone-regulated protein; contains 3 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding; member of DUP240 gene family; PRM9 has a paralog, PRM8, that arose from a segmental duplication [Source:SGD;Acc:S000000078]","ENSG,ENSP"
109,"YAR033W","109.1","YAR033W","MST28","Putative integral membrane protein, involved in vesicle formation; forms complex with Mst27p; member of DUP240 gene family; binds COPI and COPII vesicles; MST28 has a paralog, MST27, that arose from a segmental duplication [Source:SGD;Acc:S000000079]","ENSG,ENSP"
110,"YAR035W","110.1","YAR035W","YAT1","Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated [Source:SGD;Acc:S000000080]","ENSG,ENSP"
111,"YAR042W","111.1","YAR042W","SWH1","Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog, OSH2, that arose from the whole genome duplication [Source:SGD;Acc:S000000081]","ENSG,ENSP"
112,"YAR047C","112.1","YAR047C","YAR047C","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000000083]","ENSG,ENSP"
113,"YAR050W","113.1","YAR050W","FLO1","Lectin-like protein involved in flocculation; cell wall protein that binds mannose chains on the surface of other cells, confers floc-forming ability that is chymotrypsin sensitive and heat resistant; important for co-flocculation with other yeasts, mediating interaction with specific species; FLO1 has a paralog, FLO5, that arose from a segmental duplication [Source:SGD;Acc:S000000084]","ENSG,ENSP"
114,"YAR053W","114.1","YAR053W","YAR053W","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000000085]","ENSG,ENSP"
115,"YAR060C","115.1","YAR060C","YAR060C","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YAR060C has a paralog, YHR212C, that arose from a segmental duplication [Source:SGD;Acc:S000000086]","ENSG,ENSP"
116,"YHR212W-A","116.1","YHR212W-A","YHR212W-A","Pseudogenic fragment with similarity to flocculins; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; YHR212W-A has a paralog, YAR061W, that arose from a segmental duplication [Source:SGD;Acc:S000028650]","ENSG,ENSP"
117,"YAR062W","117.1","None","None","None",""
118,"YAR064W","118.1","YAR064W","YAR064W","Pseudogenic fragment with similarity to flocculins; YAR064W has a paralog, YHR213W-B, that arose from a segmental duplication [Source:SGD;Acc:S000000089]","ENSG,ENSP"
119,"YHR214W","119.1","YHR214W","YHR214W","Putative protein of unknown function; predicted to be a glycosylphosphatidylinositol-modified (GPI) protein; YHR214W has a paralog, YAR066W, that arose from a segmental duplication [Source:SGD;Acc:S000001257]","ENSG,ENSP"
120,"YHR214W-A","120.1","YHR214W-A","YHR214W-A","Dubious open reading frame; induced by zinc deficiency; YHR214W-A has a paralog, YAR068W, that arose from a segmental duplication [Source:SGD;Acc:S000003535]","ENSG,ENSP"
121,"YAR069C","121.1","YAR069C","YAR069C","Dubious open reading frame; unlikely to encode a protein, based on available experimental and comparative sequence data; YAR069C has a paralog, YHR214C-D, that arose from a segmental duplication [Source:SGD;Acc:S000000092]","ENSG,ENSP"
122,"YHR214C-E","122.1","YHR214C-E","YHR214C-E","Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching [Source:SGD;Acc:S000028654]","ENSG,ENSP"
123,"YAR073W","123.1","YAR073W","IMD1","Nonfunctional protein with homology to IMP dehydrogenase; blocked reading frame, located close to the telomere; not expressed at detectable levels; YAR073W and YAR075W comprise a continuous reading frame in most strains of S. cerevisiae; YAR073W/YAR075W together have a paralog, IMD2, that arose from a segmental duplication [Source:SGD;Acc:S000000095]","ENSG,ENSP"
124,"YAR075W","124.1","YAR075W","YAR075W","Non-functional protein with homology IMP dehydrogenase; YAR073W/IMD1 and YAR075W comprise a continuous reading frame in most strains of S. cerevisiae; YAR073W/YAR075W together have a paralog, IMD2, that arose from a segmental duplication [Source:SGD;Acc:S000002145]","ENSG,ENSP"
125,"YBL001C","125.1","YBL001C","ECM15","Non-essential protein of unknown function; likely exists as tetramer, may be regulated by the binding of small-molecule ligands (possibly sulfate ions), may have a role in yeast cell-wall biogenesis [Source:SGD;Acc:S000000097]","ENSG,ENSP"
126,"YBL002W","126.1","YBL002W","HTB2","Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB1; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication, transcriptional activation, meiotic DSB formation and H3 methylation [Source:SGD;Acc:S000000098]","ENSG,ENSP"
127,"YBL003C","127.1","YBL003C","HTA2","Histone H2A; core histone protein required for chromatin assembly and chromosome function; one of two nearly identical (see also HTA1) subtypes; DNA damage-dependent phosphorylation by Mec1p facilitates DNA repair; acetylated by Nat4p [Source:SGD;Acc:S000000099]","ENSG,ENSP"
128,"YBL004W","128.1","YBL004W","UTP20","Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA [Source:SGD;Acc:S000000100]","ENSG,ENSP"
129,"YBL005W","129.1","YBL005W","PDR3","Transcriptional activator of the pleiotropic drug resistance network; regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting PDRE sites (PDR responsive elements); has a role in response to drugs and organic solvents; post-translationally up-regulated in cells lacking functional mitochondrial genome; involved in diauxic shift; relative distribution to nucleus increases upon DNA replication stress; APCC(Cdh1) substrate [Source:SGD;Acc:S000000101]","ENSG,ENSP"
130,"YGR161C-D","130.1","YGR161C-D","YGR161C-D","Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes [Source:SGD;Acc:S000007368]","ENSG,ENST"
131,"YBL006C","131.1","YBL006C","LDB7","Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions [Source:SGD;Acc:S000000102]","ENSG,ENSP"
132,"YBL007C","132.1","YBL007C","SLA1","Cytoskeletal protein binding protein; required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains [Source:SGD;Acc:S000000103]","ENSG,ENSP"
133,"YBL008W","133.1","YBL008W","HIR1","Subunit of the HIR complex; HIR is a nucleosome assembly complex involved in regulation of histone gene transcription; contributes to nucleosome formation, heterochromatic gene silencing, and formation of functional kinetochores [Source:SGD;Acc:S000000104]","ENSG,ENSP"
134,"YBL009W","134.1","YBL009W","ALK2","Protein kinase; along with its paralog, ALK1, required for proper spindle positioning and nuclear segregation following mitotic arrest, proper organization of cell polarity factors in mitosis, proper localization of formins and polarity factors, and survival in cells that activate spindle assembly checkpoint; phosphorylated in response to DNA damage; ALK2 has a paralog, ALK1, that arose from the whole genome duplication; similar to mammalian haspins [Source:SGD;Acc:S000000105]","ENSG,ENSP"
135,"YBL010C","135.1","YBL010C","YBL010C","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein colocalizes with clathrin-coated vesicles [Source:SGD;Acc:S000000106]","ENSG,ENSP"
136,"YBL011W","136.1","YBL011W","SCT1","Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; dual substrate-specific acyltransferase of the glycerolipid biosynthesis pathway; prefers 16-carbon fatty acids; similar to Gpt2p; gene is constitutively transcribed [Source:SGD;Acc:S000000107]","ENSG,ENSP"
137,"YBL012C","137.1","YBL012C","YBL012C","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000000108]","ENSG,ENSP"
138,"YBL013W","138.1","YBL013W","FMT1","Methionyl-tRNA formyltransferase; catalyzes the formylation of initiator Met-tRNA in mitochondria; potential Cdc28p substrate [Source:SGD;Acc:S000000109]","ENSG,ENSP"
139,"YBL014C","139.1","YBL014C","RRN6","Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p [Source:SGD;Acc:S000000110]","ENSG,ENSP"
140,"YBL015W","140.1","YBL015W","ACH1","Protein with CoA transferase activity; particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth [Source:SGD;Acc:S000000111]","ENSG,ENSP"
141,"YBL016W","141.1","YBL016W","FUS3","Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its; inhibits recruitment of Ste5p, Cdc42p-mediated asymmetry and mating morphogenesis [Source:SGD;Acc:S000000112]","ENSG,ENSP"
142,"YBL017C","142.1","YBL017C","PEP1","Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments [Source:SGD;Acc:S000000113]","ENSG,ENSP"
143,"YBL018C","143.1","YBL018C","POP8","Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000000114]","ENSG,ENSP"
144,"YBL019W","144.1","YBL019W","APN2","Class II abasic (AP) endonuclease involved in repair of DNA damage; homolog of human HAP1 and E. coli exoIII [Source:SGD;Acc:S000000115]","ENSG,ENSP"
145,"YBL020W","145.1","YBL020W","RFT1","Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene [Source:SGD;Acc:S000000116]","ENSG,ENSP"
146,"YBL021C","146.1","YBL021C","HAP3","Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding [Source:SGD;Acc:S000000117]","ENSG,ENSP"
